56.1304000,106.3468000
25.2744000,133.7751000
36.7783000,119.4179000
28.5355000,77.3910000
28.5355000,77.3910000
28.5355000,77.3910000
28.5355000,77.3910000
40.7127980,74.0060040
40.7127980,74.0060010
40.7124990,74.0060000
40.5128000,74.0060000
40.7128000,74.0060000
40.7127000,74.0060000
40.7128000,74.1060000
40.7128000,74.0080000
40.7126000,74.0060000
40.7128000,74.0060000
34.0218555,-118.5157749
34.0792171,-118.3637931
40.7128000,74.0060000
34.0164042,-118.4972641
34.0237244,-118.4923713
43.2994285,-74.2179326
34.0839312,-118.3573004
20.5937000,78.9629000
20.5937000,78.9629000
20.5937000,78.9629000
20.5937000,78.9629000
40.7128000,74.0060000
36.5499000,9.4422664
40.0399702,-76.3353685
34.0218555,-118.5157749
34.1929766,-118.3149672
34.0144961,-118.4981139
34.0078815,-118.4993074
34.0179234,-118.4929832
34.0165035,-118.4985451
34.0203463,-118.9722415
34.0203463,-118.9722415
34.1528142,-118.4823063
37.1842203,-123.7997949
37.1842203,-123.7997949
40.6971494,-74.2598736
20.0469776,64.3809506
28.5166817,77.2580422
34.0087641,-118.5000063
34.0218555,-118.5157749
34.0144961,-118.4981139
34.0132806,-84.5533745
-37.6879620,176.1691390
28.5793261,77.3207532
34.0165035,-118.4985451
40.6971494,-74.2598736
36.2063155,-113.7499092
33.6864427,-117.9134759
27.5222344,-88.3011793
40.6971494,-74.2598736
34.0862709,-116.4252524
37.3708698,-122.0375931
27.9944116,-82.5943683
37.1842203,-123.7997949
34.0203463,-118.9722415
34.0203463,-118.9722415
34.0203463,-118.9722415
20.0469776,64.3809506
34.0201613,-118.6916293
27.5222344,-88.3011793
40.6971494,-74.2598736
32.6581482,-85.4225382
28.4803477,77.2774454
28.6289143,77.2065322
34.0017477,-118.4829185
37.8074523,-122.4201128
34.0144961,-118.4981139
-37.6879620,176.1691390
28.5793261,77.3207532
56.1304000,106.3468000
25.2744000,133.7751000
36.7783000,119.4179000
28.5355000,77.3910000
28.5355000,77.3910000
28.5355000,77.3910000
28.5355000,77.3910000
40.7127980,74.0060040
40.7127980,74.0060010
40.7124990,74.0060000
40.5128000,74.0060000
40.7128000,74.0060000
40.7127000,74.0060000
40.7128000,74.1060000
40.7128000,74.0080000
40.7126000,74.0060000
40.7128000,74.0060000
34.0218555,-118.5157749
34.0792171,-118.3637931
40.7128000,74.0060000
34.0164042,-118.4972641
34.0237244,-118.4923713
43.2994285,-74.2179326
34.0839312,-118.3573004
20.5937000,78.9629000
20.5937000,78.9629000
20.5937000,78.9629000
20.5937000,78.9629000
40.7128000,74.0060000
36.5499000,9.4422664
40.0399702,-76.3353685
34.0218555,-118.5157749
34.1929766,-118.3149672
34.0144961,-118.4981139
34.0078815,-118.4993074
34.0179234,-118.4929832
34.0165035,-118.4985451
34.0203463,-118.9722415
34.0203463,-118.9722415
34.1528142,-118.4823063
37.1842203,-123.7997949
37.1842203,-123.7997949
40.6971494,-74.2598736
20.0469776,64.3809506
28.5166817,77.2580422
34.0087641,-118.5000063
34.0218555,-118.5157749
34.0144961,-118.4981139
34.0132806,-84.5533745
-37.6879620,176.1691390
